2019-11-02T03:12:56.520+01:00,53,37.132
2019-11-02T03:36:48.240+01:00,53,23.862
2019-11-02T03:46:29.700+01:00,53,9.691
2019-11-02T04:08:59.760+01:00,53,22.501
2019-11-02T04:18:51.120+01:00,53,9.856
2019-11-02T05:05:53.340+01:00,53,47.037
2019-11-02T05:29:36.480+01:00,53,23.719
2019-11-02T05:55:58.680+01:00,53,26.37
2019-11-02T06:35:15.300+01:00,53,39.277
2019-11-02T07:07:44.100+01:00,53,32.48
2019-11-02T07:44:50.760+01:00,53,37.111
2019-11-02T08:21:22.140+01:00,53,36.523
2019-11-02T08:44:09.540+01:00,53,22.79
2019-11-02T09:02:24.060+01:00,53,18.242
2019-11-02T09:35:38.280+01:00,53,33.237
2019-11-02T10:08:33.000+01:00,53,32.912
2019-11-02T10:56:54.600+01:00,53,48.36
2019-11-02T11:04:54.420+01:00,53,7.997
2019-11-02T11:34:08.580+01:00,53,29.236
2019-11-02T12:11:42.540+01:00,53,37.566
2019-11-02T12:48:38.760+01:00,53,36.937
2019-11-02T13:24:19.440+01:00,53,35.678
2019-11-02T14:03:01.080+01:00,53,38.694
2019-11-02T14:14:43.440+01:00,53,11.706
2019-11-02T14:53:32.400+01:00,53,38.816
2019-11-02T15:01:48.660+01:00,53,8.271
2019-11-02T15:28:36.300+01:00,53,26.794
2019-11-02T15:56:00.660+01:00,53,27.406
2019-11-02T16:35:58.380+01:00,53,39.962
2019-11-02T16:48:00.180+01:00,53,12.03
2019-11-02T17:18:17.760+01:00,53,30.293
2019-11-02T18:06:45.300+01:00,53,48.459
2019-11-02T18:32:41.280+01:00,53,25.933
2019-11-02T19:13:04.560+01:00,53,40.388
2019-11-02T19:24:56.340+01:00,53,11.863
2019-11-02T19:49:07.680+01:00,53,24.189
2019-11-02T20:36:26.580+01:00,53,47.315
2019-11-02T20:52:45.060+01:00,53,16.308
2019-11-02T21:07:22.500+01:00,53,14.624
2019-11-02T21:17:22.980+01:00,53,10.008
2019-11-02T22:02:33.060+01:00,53,45.168
2019-11-02T22:20:02.880+01:00,53,17.497
2019-11-02T22:27:45.360+01:00,53,7.708
2019-11-02T23:15:30.480+01:00,53,47.752
2019-11-02T23:30:10.800+01:00,53,14.672
2019-11-03T00:11:37.380+01:00,53,41.443
2019-11-03T00:21:34.320+01:00,53,9.949
2019-11-03T01:07:52.500+01:00,53,46.303
2019-11-03T01:38:22.500+01:00,53,30.5
2019-11-03T02:17:32.520+01:00,53,39.167
2019-11-03T02:30:25.740+01:00,53,12.887
2019-11-03T02:50:29.280+01:00,53,20.059
2019-11-03T03:23:00.120+01:00,53,32.514
2019-11-03T03:29:07.500+01:00,53,6.123
2019-11-03T04:16:59.220+01:00,53,47.862
2019-11-03T04:51:05.940+01:00,53,34.112
2019-11-03T05:34:40.200+01:00,53,43.571
2019-11-03T06:12:02.700+01:00,53,37.375
2019-11-03T06:57:02.940+01:00,53,45.004
2019-11-03T07:15:22.500+01:00,53,18.326
2019-11-03T07:56:10.440+01:00,53,40.799
2019-11-03T08:44:05.220+01:00,53,47.913
2019-11-03T09:25:39.600+01:00,53,41.573
2019-11-03T09:55:28.320+01:00,53,29.812
2019-11-03T10:23:21.180+01:00,53,27.881
2019-11-03T11:08:38.640+01:00,53,45.291
2019-11-03T11:47:22.260+01:00,53,38.727
2019-11-03T11:57:55.140+01:00,53,10.548
2019-11-03T12:18:18.300+01:00,53,20.386
2019-11-03T12:35:13.380+01:00,53,16.918
2019-11-03T12:54:19.860+01:00,53,19.108
2019-11-03T13:17:41.820+01:00,53,23.366
2019-11-03T13:40:07.080+01:00,53,22.421
2019-11-03T13:53:01.440+01:00,53,12.906
2019-11-03T14:22:46.680+01:00,53,29.754
2019-11-03T14:56:29.640+01:00,53,33.716
2019-11-03T15:22:17.280+01:00,53,25.794
2019-11-03T15:53:21.000+01:00,53,31.062
2019-11-03T16:11:53.700+01:00,53,18.545
2019-11-03T16:27:34.920+01:00,53,15.687
2019-11-03T16:36:02.100+01:00,53,8.453
2019-11-03T16:59:27.420+01:00,53,23.422
2019-11-03T17:36:34.500+01:00,53,37.118
2019-11-03T18:05:44.040+01:00,53,29.159
2019-11-03T18:12:38.220+01:00,53,6.903
2019-11-03T18:42:16.680+01:00,53,29.641
2019-11-03T18:47:52.560+01:00,53,5.598
2019-11-03T18:55:56.640+01:00,53,8.068
2019-11-03T19:15:23.160+01:00,53,19.442
2019-11-03T19:33:52.800+01:00,53,18.494
2019-11-03T19:40:40.260+01:00,53,6.791
2019-11-03T19:57:44.760+01:00,53,17.075
2019-11-03T20:13:11.880+01:00,53,15.452
2019-11-03T20:43:38.580+01:00,53,30.445
2019-11-03T21:16:29.760+01:00,53,32.853
2019-11-03T22:04:38.640+01:00,53,48.148
2019-11-03T22:19:19.860+01:00,53,14.687
2019-11-03T22:29:34.500+01:00,53,10.244
2019-11-03T23:11:06.120+01:00,53,41.527
2019-11-03T23:44:00.480+01:00,53,32.906
2019-11-04T00:28:33.660+01:00,53,44.553
2019-11-04T01:16:30.360+01:00,53,47.945
2019-11-04T01:25:19.560+01:00,53,8.82
2019-11-04T02:06:45.000+01:00,53,41.424
2019-11-04T02:28:47.940+01:00,53,22.049
2019-11-04T02:44:21.480+01:00,53,15.559
2019-11-04T02:51:38.700+01:00,53,7.287
2019-11-04T03:15:16.860+01:00,53,23.636
2019-11-04T03:42:35.220+01:00,53,27.306
2019-11-04T03:56:18.420+01:00,53,13.72
2019-11-04T04:34:17.100+01:00,53,37.978
2019-11-04T05:11:55.140+01:00,53,37.634
2019-11-04T05:58:06.840+01:00,53,46.195
2019-11-04T06:16:03.840+01:00,53,17.95
2019-11-04T06:52:53.760+01:00,53,36.832
2019-11-04T07:06:54.480+01:00,53,14.012
2019-11-04T07:27:02.280+01:00,53,20.13
2019-11-04T07:41:46.920+01:00,53,14.744
2019-11-04T08:19:48.060+01:00,53,38.019
2019-11-04T08:55:46.440+01:00,53,35.973
2019-11-04T09:15:33.480+01:00,53,19.784
2019-11-04T09:41:53.820+01:00,53,26.339
2019-11-04T09:50:59.340+01:00,53,9.092
2019-11-04T10:40:20.640+01:00,53,49.355
2019-11-04T11:15:05.700+01:00,53,34.751
2019-11-04T11:20:36.960+01:00,53,5.521
2019-11-04T11:35:41.520+01:00,53,15.076
2019-11-04T11:47:09.660+01:00,53,11.469
2019-11-04T12:07:02.640+01:00,53,19.883
2019-11-04T12:42:52.140+01:00,53,35.825
2019-11-04T12:50:37.560+01:00,53,7.757
2019-11-04T13:37:28.200+01:00,53,46.844
2019-11-04T13:55:07.860+01:00,53,17.661
2019-11-04T14:21:16.740+01:00,53,26.148
2019-11-04T14:31:53.460+01:00,53,10.612
2019-11-04T14:57:41.040+01:00,53,25.793
2019-11-04T15:33:09.120+01:00,53,35.468
2019-11-04T15:49:14.340+01:00,53,16.087
2019-11-04T16:36:19.080+01:00,53,47.079
2019-11-04T16:59:43.080+01:00,53,23.4
2019-11-04T17:08:05.880+01:00,53,8.38
2019-11-04T17:39:14.100+01:00,53,31.137
2019-11-04T18:19:44.400+01:00,53,40.505
2019-11-04T19:05:59.760+01:00,53,46.256
2019-11-04T19:35:09.600+01:00,53,29.164
2019-11-04T20:23:33.840+01:00,53,48.404
2019-11-04T20:42:15.780+01:00,53,18.699
2019-11-04T21:21:41.580+01:00,53,39.43
2019-11-04T21:57:14.940+01:00,53,35.556
2019-11-04T22:12:23.580+01:00,53,15.144
2019-11-04T22:57:35.880+01:00,53,45.205
2019-11-04T23:16:42.840+01:00,53,19.116
2019-11-04T23:31:46.980+01:00,53,15.069
2019-11-04T23:58:00.720+01:00,53,26.229
2019-11-05T00:39:16.080+01:00,53,41.256
2019-11-05T00:52:43.200+01:00,53,13.452
2019-11-05T00:58:10.380+01:00,53,5.453
2019-11-05T01:24:33.900+01:00,53,26.392
2019-11-05T01:36:21.660+01:00,53,11.796
2019-11-05T01:55:03.900+01:00,53,18.704
2019-11-05T02:11:38.580+01:00,53,16.578
2019-11-05T02:34:24.300+01:00,53,22.762
2019-11-05T03:13:34.800+01:00,53,39.175
2019-10-31T00:25:11.100+01:00,54,25.185
2019-10-31T00:31:22.080+01:00,54,6.183
2019-10-31T00:59:27.780+01:00,54,28.095
2019-10-31T01:32:27.480+01:00,54,32.995
2019-10-31T02:04:00.000+01:00,54,31.542
2019-10-31T02:21:40.560+01:00,54,17.676
2019-10-31T02:32:43.620+01:00,54,11.051
2019-10-31T02:41:13.560+01:00,54,8.499
2019-10-31T03:12:21.600+01:00,54,31.134
2019-10-31T03:51:09.780+01:00,54,38.803
2019-10-31T04:03:47.820+01:00,54,12.634
2019-10-31T04:38:11.760+01:00,54,34.399
2019-10-31T04:52:12.960+01:00,54,14.02
2019-10-31T05:17:46.560+01:00,54,25.56
2019-10-31T06:03:07.260+01:00,54,45.345
2019-10-31T06:12:16.020+01:00,54,9.146
2019-10-31T06:58:10.080+01:00,54,45.901
2019-10-31T07:14:46.740+01:00,54,16.611
2019-10-31T07:43:38.340+01:00,54,28.86
2019-10-31T08:17:49.560+01:00,54,34.187
2019-10-31T09:02:40.260+01:00,54,44.845
2019-10-31T09:30:40.740+01:00,54,28.008
2019-10-31T09:53:07.440+01:00,54,22.445
2019-10-31T10:30:00.660+01:00,54,36.887
2019-10-31T10:56:07.740+01:00,54,26.118
2019-10-31T11:10:26.160+01:00,54,14.307
2019-10-31T11:48:38.100+01:00,54,38.199
2019-10-31T12:07:52.320+01:00,54,19.237
2019-10-31T12:41:48.180+01:00,54,33.931
2019-10-31T12:52:06.120+01:00,54,10.299
2019-10-31T13:39:44.400+01:00,54,47.638
2019-10-31T13:52:52.560+01:00,54,13.136
2019-10-31T14:05:55.320+01:00,54,13.046
2019-10-31T14:30:50.580+01:00,54,24.921
2019-10-31T14:37:20.280+01:00,54,6.495
2019-10-31T14:55:00.840+01:00,54,17.676
2019-10-31T15:18:09.540+01:00,54,23.145
2019-10-31T16:05:52.440+01:00,54,47.715
2019-10-31T16:22:43.380+01:00,54,16.849
2019-10-31T16:45:21.120+01:00,54,22.629
2019-10-31T17:09:34.500+01:00,54,24.223
2019-10-31T17:42:02.220+01:00,54,32.462
2019-10-31T18:10:46.260+01:00,54,28.734
2019-10-31T18:21:44.160+01:00,54,10.965
2019-10-31T18:57:04.440+01:00,54,35.338
2019-10-31T19:15:49.380+01:00,54,18.749
2019-10-31T19:28:03.120+01:00,54,12.229
2019-10-31T19:38:11.640+01:00,54,10.142
2019-10-31T20:12:43.380+01:00,54,34.529
2019-10-31T20:56:27.240+01:00,54,43.731
2019-10-31T21:25:42.000+01:00,54,29.246
2019-10-31T22:03:12.720+01:00,54,37.512
2019-10-31T22:36:45.780+01:00,54,33.551
2019-10-31T22:52:46.560+01:00,54,16.013
2019-10-31T23:11:34.080+01:00,54,18.792
2019-10-31T23:41:11.280+01:00,54,29.62
2019-10-31T23:55:19.320+01:00,54,14.134
2019-11-01T00:12:42.420+01:00,54,17.385
2019-11-01T00:53:08.820+01:00,54,40.44
2019-11-01T01:29:39.960+01:00,54,36.519
2019-11-01T01:54:39.300+01:00,54,24.989
2019-11-01T02:05:08.160+01:00,54,10.481
2019-11-01T02:54:37.920+01:00,54,49.496
2019-11-01T03:37:27.660+01:00,54,42.829
2019-11-01T04:14:36.000+01:00,54,37.139
2019-11-01T04:54:28.560+01:00,54,39.876
2019-11-01T05:30:56.880+01:00,54,36.472
2019-11-01T05:40:45.600+01:00,54,9.812
2019-11-01T05:59:09.960+01:00,54,18.406
2019-11-01T06:33:35.580+01:00,54,34.427
2019-11-01T06:52:24.120+01:00,54,18.809
2019-11-01T07:12:42.120+01:00,54,20.3
2019-11-01T07:40:38.760+01:00,54,27.944
2019-11-01T08:13:25.380+01:00,54,32.777
2019-11-01T08:48:39.720+01:00,54,35.239
2019-11-01T09:32:28.260+01:00,54,43.809
2019-11-01T10:06:23.760+01:00,54,33.925
2019-11-01T10:32:35.280+01:00,54,26.192
2019-11-01T11:19:35.040+01:00,54,46.996
2019-11-01T11:44:21.840+01:00,54,24.78
2019-11-01T11:49:22.440+01:00,54,5.01
2019-11-01T12:34:10.080+01:00,54,44.794
2019-11-01T12:48:33.600+01:00,54,14.392
2019-11-01T13:32:00.060+01:00,54,43.441
2019-11-01T13:58:55.380+01:00,54,26.922
2019-11-01T14:07:52.020+01:00,54,8.944
2019-11-01T14:30:28.620+01:00,54,22.61
2019-11-01T15:05:39.240+01:00,54,35.177
2019-11-01T15:22:33.900+01:00,54,16.911
2019-11-01T16:02:49.740+01:00,54,40.264
2019-11-01T16:16:50.100+01:00,54,14.006
2019-11-01T16:50:39.840+01:00,54,33.829
2019-11-01T17:05:34.140+01:00,54,14.905
2019-11-01T17:35:37.560+01:00,54,30.057
2019-11-01T18:09:15.840+01:00,54,33.638
2019-11-01T18:18:45.780+01:00,54,9.499
2019-11-01T19:01:10.440+01:00,54,42.411
2019-11-01T19:29:02.040+01:00,54,27.86
2019-11-01T20:03:40.740+01:00,54,34.645
2019-11-01T20:27:26.040+01:00,54,23.755
2019-11-01T20:39:22.080+01:00,54,11.934
2019-11-01T21:02:39.000+01:00,54,23.282
2019-11-01T21:48:44.460+01:00,54,46.091
2019-11-01T22:11:25.920+01:00,54,22.691
2019-11-01T22:33:01.860+01:00,54,21.599
2019-11-01T22:43:08.820+01:00,54,10.116
2019-11-01T23:25:55.080+01:00,54,42.771
2019-11-02T00:00:23.580+01:00,54,34.475
2019-11-02T00:32:39.360+01:00,54,32.263
2019-11-02T00:48:00.060+01:00,54,15.345
2019-11-02T01:20:40.380+01:00,54,32.672
2019-11-02T01:47:24.120+01:00,54,26.729
2019-11-02T02:06:21.420+01:00,54,18.955
2019-11-02T02:12:16.500+01:00,54,5.918
2019-11-02T02:19:28.620+01:00,54,7.202
2019-11-02T02:44:35.820+01:00,54,25.12
2019-11-02T02:51:12.420+01:00,54,6.61
2019-11-02T03:23:16.080+01:00,54,32.061
2019-11-02T03:44:43.800+01:00,54,21.462
2019-11-02T04:29:26.100+01:00,54,44.705
2019-11-02T04:42:43.620+01:00,54,13.292
2019-11-02T05:23:14.400+01:00,54,40.513
2019-11-02T06:08:58.560+01:00,54,45.736
2019-11-02T06:22:18.300+01:00,54,13.329
2019-11-02T07:09:03.900+01:00,54,46.76
2019-11-02T07:30:16.020+01:00,54,21.202
2019-11-02T07:43:51.480+01:00,54,13.591
2019-11-02T07:53:11.640+01:00,54,9.336
2019-11-02T08:37:35.940+01:00,54,44.405
2019-11-02T09:01:08.100+01:00,54,23.536
2019-11-02T09:46:04.320+01:00,54,44.937
2019-11-02T10:14:15.480+01:00,54,28.186
2019-11-02T10:37:18.420+01:00,54,23.049
2019-11-02T10:55:43.800+01:00,54,18.423
2019-11-02T11:13:22.860+01:00,54,17.651
2019-11-02T11:26:40.500+01:00,54,13.294
2019-11-02T12:09:26.160+01:00,54,42.761
2019-11-02T12:50:32.880+01:00,54,41.112
2019-11-02T13:07:08.820+01:00,54,16.599
2019-11-02T13:24:20.280+01:00,54,17.191
2019-11-02T14:12:01.980+01:00,54,47.695
2019-11-02T14:28:10.140+01:00,54,16.136
2019-11-02T15:11:38.280+01:00,54,43.469
2019-11-02T15:20:45.000+01:00,54,9.112
2019-11-02T15:44:34.020+01:00,54,23.817
2019-11-02T16:01:57.720+01:00,54,17.395
2019-11-02T16:49:59.160+01:00,54,48.024
2019-11-02T17:02:05.040+01:00,54,12.098
2019-11-02T17:42:03.480+01:00,54,39.974
2019-11-02T18:06:19.680+01:00,54,24.27
2019-11-02T18:51:15.540+01:00,54,44.931
2019-11-02T19:22:08.040+01:00,54,30.875
2019-11-02T19:56:50.100+01:00,54,34.701
2019-11-02T20:14:40.800+01:00,54,17.845
2019-11-02T21:01:30.540+01:00,54,46.829
2019-11-02T21:09:10.380+01:00,54,7.664
2019-11-02T21:17:00.240+01:00,54,7.831
2019-11-02T21:43:41.880+01:00,54,26.694
2019-11-02T22:25:52.860+01:00,54,42.183
2019-11-02T22:47:44.700+01:00,54,21.864
2019-11-02T23:26:59.460+01:00,54,39.246
2019-11-02T23:38:54.600+01:00,54,11.919
2019-11-03T00:15:12.180+01:00,54,36.293
2019-11-03T00:21:57.660+01:00,54,6.758
2019-11-03T00:52:27.120+01:00,54,30.491
2019-11-03T01:11:53.220+01:00,54,19.435
2019-11-03T02:01:21.960+01:00,54,49.479
2019-11-03T02:28:02.160+01:00,54,26.67
2019-11-03T02:44:38.340+01:00,54,16.603
2019-11-03T03:31:12.660+01:00,54,46.572
2019-11-03T03:36:35.760+01:00,54,5.385
2019-11-03T03:50:12.840+01:00,54,13.618
2019-11-03T03:58:02.580+01:00,54,7.829
2019-11-03T04:30:45.480+01:00,54,32.715
2019-11-03T04:36:44.640+01:00,54,5.986
2019-11-03T04:47:37.560+01:00,54,10.882
2019-11-03T05:05:56.520+01:00,54,18.316
2019-11-03T05:36:19.620+01:00,54,30.385
2019-11-03T06:05:07.380+01:00,54,28.796
2019-11-03T06:38:56.400+01:00,54,33.817
2019-11-03T06:59:08.040+01:00,54,20.194
2019-11-03T07:30:17.640+01:00,54,31.16
2019-11-03T08:16:14.520+01:00,54,45.948
2019-11-03T08:41:09.540+01:00,54,24.917
2019-11-03T08:49:54.840+01:00,54,8.755
2019-11-03T09:13:01.200+01:00,54,23.106
2019-11-03T09:32:14.820+01:00,54,19.227
2019-11-03T09:51:41.280+01:00,54,19.441
2019-11-03T10:33:10.620+01:00,54,41.489
2019-11-03T11:02:54.000+01:00,54,29.723
2019-11-03T11:12:32.220+01:00,54,9.637
2019-11-03T11:37:49.020+01:00,54,25.28
2019-11-03T11:44:42.960+01:00,54,6.899
2019-11-03T12:02:24.960+01:00,54,17.7
2019-11-03T12:11:59.760+01:00,54,9.58
2019-11-03T12:38:15.780+01:00,54,26.267
2019-11-03T13:16:09.360+01:00,54,37.893
2019-11-03T13:32:16.680+01:00,54,16.122
2019-11-03T14:06:45.720+01:00,54,34.484
2019-11-03T14:17:03.720+01:00,54,10.3
2019-11-03T15:00:47.580+01:00,54,43.731
2019-11-03T15:07:49.260+01:00,54,7.028
2019-11-03T15:38:58.560+01:00,54,31.155
2019-11-03T16:04:34.200+01:00,54,25.594
2019-11-03T16:46:17.460+01:00,54,41.721
2019-11-03T17:32:39.840+01:00,54,46.373
2019-11-03T18:04:42.900+01:00,54,32.051
2019-11-03T18:43:45.180+01:00,54,39.038
2019-11-03T18:57:54.720+01:00,54,14.159
2019-11-03T19:13:24.900+01:00,54,15.503
2019-11-03T20:02:33.720+01:00,54,49.147
2019-11-03T20:20:50.220+01:00,54,18.275
2019-11-03T21:07:26.040+01:00,54,46.597
2019-11-03T21:14:17.880+01:00,54,6.864
2019-11-03T21:36:43.380+01:00,54,22.425
2019-11-03T21:45:30.180+01:00,54,8.78
2019-11-03T22:11:56.640+01:00,54,26.441
2019-11-03T22:25:02.700+01:00,54,13.101
2019-11-03T22:52:16.560+01:00,54,27.231
2019-11-03T23:33:01.140+01:00,54,40.743
2019-11-04T00:12:22.200+01:00,54,39.351
2019-11-04T00:33:59.400+01:00,54,21.62
2019-11-04T01:03:30.360+01:00,54,29.516
2019-11-04T01:43:24.240+01:00,54,39.898
2019-11-04T01:52:36.360+01:00,54,9.202
2019-11-04T02:39:13.680+01:00,54,46.622
2019-11-04T02:47:13.080+01:00,54,7.99
2019-11-04T03:14:31.500+01:00,54,27.307
2019-11-04T03:51:23.880+01:00,54,36.873
2019-11-04T04:01:00.240+01:00,54,9.606
2019-11-04T04:35:31.320+01:00,54,34.518
2019-11-04T05:21:05.220+01:00,54,45.565
2019-11-04T06:09:35.280+01:00,54,48.501
2019-11-04T06:31:28.320+01:00,54,21.884
2019-11-04T06:49:27.300+01:00,54,17.983
2019-11-04T07:19:50.460+01:00,54,30.386
2019-11-04T07:45:52.860+01:00,54,26.04
2019-11-04T08:19:25.920+01:00,54,33.551
2019-11-04T08:58:58.800+01:00,54,39.548
2019-11-04T09:17:15.960+01:00,54,18.286
2019-11-04T09:38:11.760+01:00,54,20.93
2019-11-04T10:13:16.740+01:00,54,35.083
2019-11-04T11:01:04.860+01:00,54,47.802
2019-11-04T11:49:54.240+01:00,54,48.823
2019-11-04T12:02:31.140+01:00,54,12.615
2019-11-04T12:37:44.580+01:00,54,35.224
2019-11-04T12:59:47.400+01:00,54,22.047
2019-11-04T13:18:33.360+01:00,54,18.766
2019-11-04T13:23:37.860+01:00,54,5.075
2019-11-04T14:12:24.120+01:00,54,48.771
2019-11-04T14:28:00.240+01:00,54,15.602
2019-11-04T15:03:34.560+01:00,54,35.572
2019-11-04T15:15:46.080+01:00,54,12.192
2019-11-04T15:27:28.920+01:00,54,11.714
2019-11-04T15:35:44.940+01:00,54,8.267
2019-11-04T16:20:56.400+01:00,54,45.191
2019-11-04T16:59:12.960+01:00,54,38.276
2019-11-04T17:11:09.600+01:00,54,11.944
2019-11-04T17:30:50.640+01:00,54,19.684
2019-11-04T18:10:18.600+01:00,54,39.466
2019-11-04T18:15:46.740+01:00,54,5.469
2019-11-04T19:01:54.660+01:00,54,46.132
2019-11-04T19:16:31.080+01:00,54,14.607
2019-11-04T20:03:47.460+01:00,54,47.273
2019-11-04T20:20:07.500+01:00,54,16.334
2019-11-04T20:28:08.160+01:00,54,8.011
2019-11-04T20:53:54.540+01:00,54,25.773
2019-11-04T21:23:09.660+01:00,54,29.252
2019-11-04T21:52:11.400+01:00,54,29.029
2019-11-04T22:16:11.580+01:00,54,24.003
2019-11-04T23:02:45.600+01:00,54,46.567
2019-11-04T23:13:01.140+01:00,54,10.259
2019-11-04T23:33:22.800+01:00,54,20.361
2019-11-04T23:57:59.220+01:00,54,24.607
2019-11-05T00:31:57.780+01:00,54,33.976
2019-11-05T01:08:13.020+01:00,54,36.254
2019-11-05T01:35:38.940+01:00,54,27.432
